,keyword,title,category,summary,date,href
179, ИИ ,Нови лимити при плащане с безконтактни дебитни и кредитни карти без въвеждане на ПИН,Новини,"...и за всички дебитни и кредитни карти с безконтактна функционалност, издавани от Центрана Кооперативна Банка АД.
Промяната е направена в съответствие с изискванията на Международните картови организац<span class=""highlight"">ии</span>, като ще позволи да се увеличи скоростта и удобството при безконтактните плащания, и ще отговори на очакванията и потребностите за бързи и лесни картови разплащания при запазване на високо ниво на си...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/novi-limiti-pri-plashtane-s-bezkontaktni-debitni-i-kreditni-karti-bez-vyvejdane-na-pin
180, ИИ ,Нови Общи условия на ЦКБ,Новини,"...ръчва на уважаемите си клиенти да се запознаят с Общите условия на “Централна кооперативна банка” АД към рамков договор за откриване и водене на банкови платежни сметки и извършване на платежни операц<span class=""highlight"">ии</span>, които са на разположение на електронния сайт на “Централна кооперативна банка” АД и всички офиси на Банката за работа с клиенти.Посочените Общи условия са в сила за всички нови клиенти на “Централна...",NA,https://www.ccbank.bg/bg/za-ckb/novini/novi-obshti-uslovija-na-ckb
181, ИИ ,Нови промоционални такси по ипотечните кредити от ЦКБ,Новини,"Промоц<span class=""highlight"">ии</span>те от ЦКБ продължават!
Намери нов ДОМ ЗА ТЕБ и твоето семейство, а ние ще ти помогнем да стане твой! Планирай смело без такси за предсрочно погасяване със собствени средства.
Научи повече за промоцията по ипотечни кредити Дом за теб.",NA,https://www.ccbank.bg/bg/za-ckb/novini/novi-promocionalni-taksi-po-ipotechnite-krediti-ot-ckb
182, ИИ ,Основна информация относно защитата на влоговете,Новини,"ИНФОРМАЦИОНЕН БЮЛЕТИН ЗА ВЛОЖИТЕЛИТЕПО ЧЛ. 57, АЛ.3 ОТ ЗАКОН ЗА КРЕДИТНИТЕ ИНСТИТУЦ<span class=""highlight"">ИИ</span>
&nbsp;
Основна информация относно защитата на влоговете
&nbsp;
Влоговете в „ЦЕНТРАЛНА КООПЕРАТИВНА БАНКА“ АД, ЕИК 831447150&nbsp;&nbsp;&nbsp;&nbsp;
са защитени от:
Фонд за гарантиране на влоговете в банките (ФГВБ)
Гарантиран размер:
196 000 лв. на един вложител в една банка
Ако притежавате повече влогове в една банка:
Всички Ваши влог...",NA,https://www.ccbank.bg/bg/za-ckb/novini/osnovna-informacija-otnosno-zashtitata-na-vlogovete
183, ИИ ,По-големи отстъпки от ЛУКОЙЛ по програма CCB Club!,Новини,"Специално за участниците в CCB Club със Златни и Сребърни клубни карти, както и за клиентите с фирмени клубни карти - нови, още по-големи отстъпки при зареждане на ecto горива в бензиностанц<span class=""highlight"">ии</span> Лукойл.
Зареждането с ecto Plus 95, ecto Sport 98 или ecto Diesel от ЛУКОЙЛ носи преференциални отстъпки:

За Златна карта CCB Club – 4%
За Сребърна карта CCB Club – 3.5%
За фирмена клубна карта – 3.5%

...",NA,https://www.ccbank.bg/bg/za-ckb/novini/po-golemi-otstypki-ot-lukojl-po-programa-ccb-club
184, ИИ ,ПОБЕДИ ПО ТОЧКИ,Новини,"... оптики Grand Optics и Joy Optics
2 ваучера по 100 лв. за пазаруване в спортни магазини Спорт Депо
2 ваучера по 50 лв. за покупки в магазини HomeMax
10 ваучера по 50 лв. за зареждане в бензиностанц<span class=""highlight"">ии</span> Лукойл
10 стилни кожени портфейла

В края на кампанията един от всички участници в играта ще спечели ГОЛЯМАТА НАГРАДА – 2 000 лв. под формата на бонус точки по картата CCB Club.
Научи повече за к...",NA,https://www.ccbank.bg/bg/za-ckb/novini/pobedi-po-to-ch-ki
185, ИИ ,"Предстоящи изисквания за минималните верс<span class=""highlight"">ии</span> на операционни системи Android и iOS за CCB Mobile",Новини,"Уважаеми клиенти,
Уведомяваме Ви, че в края на м. април 2021г., поради внедряване на биометрична автентикация на онлайн трансакц<span class=""highlight"">ии</span>те с карти, минималните технически изисквания за мобилни устройства за достъп и ползване на приложението CCB Mobile ще бъдат както следва:
Android версия 6.0 или по-висока
iOS версия 11.0 или по-висока
С уважение,
ЦКБ АД",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/predstojashti-iziskvanija-za-minimalnite-versii-na-operacionni-sistemi-android-i-i-os-za-ccb-mobile
186, ИИ ,"Предстоящи промени в изпълнението на платежни услуги в страната, считано от 01.10.2023 г.",Новини,"... нареждания от/към бюджет в банковите салони и през дигиталните канали в периода от 12:00 ч. на 29.09.2023 г. до 08:30 ч. на 02.10.2023 г.
Вътрешнобанкови плащания от/към сметки на бюджетни организац<span class=""highlight"">ии</span>, открити в ЦКБ АД, ще се изпълняват в банковите салони до 15:00 ч. на 29.09.2023г.
Плащанията, във връзка с Разпореждания за изпълнение на запорни съобщения, както и по Разпорежданията за разрешения...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/predstojashti-promeni-v-izpylnenieto-na-platejni-uslugi-v-stranata-schitano-ot-01-10-2023-g-1695899157
187, ИИ ,Предстоящи промени в изпълнението на преводи на 28.01.2022г.,Новини,"...8.01.2022г. е 15:00ч. &nbsp;Левовите междубанкови преводи и директни дебити наредени след този час ще бъдат излъчени на 31.01.2022г. Няма да има промяна в обработката на преводи към и от бюджетни организац<span class=""highlight"">ии</span>.
При необходимост от съдействие можете да се свържете с нас в работното време на Банката на тел. 02/92 66&nbsp;666 и 02/92 66&nbsp;668 или e-mail front@ccbank.bg и в извън работно време на *5050.
С уважение
...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/predstojashti-promeni-v-izpylnenieto-na-prevodi-na-28-01-2022g
188, ИИ ,Преустановява се издаването на дебитни карти CCB Office 1,Новини,"С настоящото обявление Ви уведомяваме, че във връзка с указания от Наредба № 3 на БНБ от 18 април 2018 г. за условията и реда за откриване на платежни сметки, за изпълнение на платежни операц<span class=""highlight"">ии</span> и за използване на платежни инструменти, считано от 01.08.2018 г. Централна Кооперативна Банка преустановява издаването и преиздаването на нови дебитни карти CCB Office 1.
Нашата цел е да продължим да Ви пре...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/preustanovjava-se-izdavaneto-na-debitni-karti-ccb-office-1
189, ИИ ,Преустановява се издаването на кредитни карти CCB-office 1,Новини,"...лиенти,
С настоящото обявление Ви уведомяваме, че във връзка с указания от Наредба № 3 на БНБ от 18 април 2018 г. за условията и реда за откриване на платежни сметки, за изпълнение на платежни операц<span class=""highlight"">ии</span> и за използване на платежни инструменти, считано от 22.08.2018 г. Централна Кооперативна Банка преустановява издаването и преиздаването на кредитни карти CCB Office 1.
Считано от 01.10.2018 г., кред...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/preustanovjava-se-izdavaneto-na-kreditni-karti-ccb-office-1
190, ИИ ,"Промени по Тарифата за лихвите, таксите и комисионните на ЦКБ АД",Новини,"... без разноски и обезщетения.На 19.01.2012 год. Управителния съвет на Банката взе решение за промяна в Тарифата за лихвите, таксите и комисионните на Централна кооперативна банка АД в Раздел IV „Операц<span class=""highlight"">ии</span> с банкови карти” чл. 1 „Операц<span class=""highlight"">ии</span> с електронни дебитни карти /ЕДК/”:, т. 5.Предоставяме на Ваше внимание направените промени в Тарифата на Банката, които ще влязат в сила считано от 23.03.2012 год., т...",NA,https://www.ccbank.bg/bg/za-ckb/novini/promeni-po-tarifata-za-lihvite-taksite-i-komisionnite-na-ckb-ad-1551876124
191, ИИ ,Промени при извършване на разплащания през дигиталните канали ,Новини,"...
Във връзка с предстоящото отменяне на епидемиологичната обстановка Ви уведомяваме, че считано от 04.04.2022г. дигиталните канали за интернет банкиране няма да допускат нареждането на платежни операц<span class=""highlight"">ии</span> на клиенти с изтекъл срок на документ за самоличност.
За да бъде използван пълния набор от услуги в дигиталните канали за разплащания, е необходимо да бъде предоставен в офис на Банката актуален /ва...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/promeni-pri-izvyrshvane-na-razplashtanija-prez-digitalnite-kanali
192, ИИ ,Промени при изпълнение на валутни преводи в евро,Новини,"...олучателя със сумата на платежната операция най-късно до края на следващия работен ден след момента на получаване на платежното нареждане. Този срок може да се удължава с още един работен ден при иниц<span class=""highlight"">ии</span>ране на платежни операц<span class=""highlight"">ии</span> на хартиен носител.”Съгласно горецитирания законов текст и съобразно новата Тарифа за таксите и комисионите на ЦКБ АД в частта й за междубанковите преводи в чуждестранна валу...",NA,https://www.ccbank.bg/bg/za-ckb/novini/promeni-pri-izpylnenie-na-valutni-prevodi-v-evro
193, ИИ ,"Промяна в Тарифата за лихвите, таксите и комисионните",Новини,"С настоящото обявление Ви уведомяваме, че на дата 29.06.2012 год. Управителния съвет на Банката взе решение за промяна в Тарифата за лихвите, таксите и комисионните на Централна кооперативна банка АД в Раздел IV „Операц<span class=""highlight"">ии</span> с банкови карти” чл. 12 „ Операц<span class=""highlight"">ии</span> с международни предплатени кредитни карти MasterCard/Visa” т.1 и т.13.",NA,https://www.ccbank.bg/bg/za-ckb/novini/promjana-v-tarifata-za-lihvite-taksite-i-komisionnite
194, ИИ ,Промяна по Тарифата на Банката - такса АТМ и ПОС,Новини,"...ние Ви уведомяваме, че на дата 07.06.2012 год. Управителния съвет на Банката взе решение за промяна в Тарифата за лихвите, таксите и комисионните на Централна кооперативна банка АД в Раздел IV „Операц<span class=""highlight"">ии</span> с банкови карти” чл. 1 „Операц<span class=""highlight"">ии</span> с електронни дебитни карти /ЕДК/”:, т. 5.
Предоставяме на Ваше внимание направените промени в Тарифата на Банката, които ще влязат в сила считано от 07.08.2012 год.,...",NA,https://www.ccbank.bg/bg/za-ckb/novini/promjana-po-tarifata-na-bankata-taksa-atm-i-pos
195, ИИ ,"ПРОСПЕКТ ЗА ДОПУСКАНЕ ДО ТЪРГОВИЯ НА РЕГУЛИРАН ПАЗАР НА ЕМИСИЯ ОБЛИГАЦ<span class=""highlight"">ИИ</span> НА АСЕНОВА КРЕПОСТ АД",Новини,"Регистрационен документ
Документ за предлаганите ценни книжа
Резюме",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovi-ja-na-reguliran-pazar-na-emisi-ja-obligacii-na-asenova-krepost-ad
196, ИИ ,"Проспект за допускане до търговия на регулиран пазар на емисия облигац<span class=""highlight"">ии</span> на Булфинанс Инвестмънт АД",Новини,"Регистрационен документ
Резюме
Документ за предлаганите ценни книжа",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovija-na-reguliran-pazar-na-emisija-obligacii-na-bulfinans-investmynt-ad
197, ИИ ,"ПРОСПЕКТ ЗА ДОПУСКАНЕ ДО ТЪРГОВИЯ НА РЕГУЛИРАН ПАЗАР НА ЕМИСИЯ ОБЛИГАЦ<span class=""highlight"">ИИ</span> НА БЪЛГЕРИАН ЕЪРУЕЙЗ ГРУП ЕАД",Новини,"Регистрационен документ
Документ за предлаганите ценни книжа
Резюме",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovi-ja-na-reguliran-pazar-na-emisi-ja-obligacii-na-bylgerian-eyruejz-grup-ead
198, ИИ ,"ПРОСПЕКТ ЗА ДОПУСКАНЕ ДО ТЪРГОВИЯ НА РЕГУЛИРАН ПАЗАР НА ЕМИСИЯ ОБЛИГАЦ<span class=""highlight"">ИИ</span> НА КЕЙ БИ АГРО ИНДЪСТРИ ЕАД",Новини,"Регистрационен документ
Документ за предлаганите ценни книжа
Резюме",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovi-ja-na-reguliran-pazar-na-emisi-ja-obligacii-na-kej-bi-agro-indystri-ead
199, ИИ ,"ПРОСПЕКТ ЗА ДОПУСКАНЕ ДО ТЪРГОВИЯ НА РЕГУЛИРАН ПАЗАР НА ЕМИСИЯ ОБЛИГАЦ<span class=""highlight"">ИИ</span> НА НЕДВИЖИМИ ИМОТИ СОФИЯ АДСИЦ",Новини,"Резюме
Регистрационен документ
Документ за предлаганите ценни книжа",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovi-ja-na-reguliran-pazar-na-emisi-ja-obligacii-na-nedvijimi-imoti-sofi-ja-adsic
200, ИИ ,"Проспект за допускане до търговия на регулиран пазар на емисия облигац<span class=""highlight"">ии</span> на „Дивелъпмънт Асетс” ЕАД",Новини,"Регистрационен документ
Резюме
Документ за предлаганите ценни книжа
",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-dopuskane-do-tyrgovija-na-reguliran-pazar-na-emisija-obligacii-na-divelypmynt-asets-ead
201, ИИ ,"Проспект за емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Финанс Консултинг"" ЕАД",Новини,"""Финанс Консултинг"" ЕАД:",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-emisija-korporativni-obligacii-na-finans-konsulting-ead
202, ИИ ,"Проспект за първично публично предлагане на акц<span class=""highlight"">ии</span> на ""Инвестор.БГ"" АД",Новини,"Проспект за първично публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на „Инвестор.БГ” АД
&nbsp;
График
&nbsp;
начална дата за търговия на правата на борсата: 18.08.2017 год.;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
крайна дата за търговия на правата на борсата: 31.08.2017 год.;
начална дата за прехвърляне на правата: 18.08.2017 год.;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
крайна дата за прехвърляне на правата: 04....",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-za-pyrvichno-publichno-predlagane-na-akcii-na-investor-bg-ad
203, ИИ ,"Проспект и процедура за първично публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на „Сила Холдинг” АД",Новини,"Проспект и процедура&nbsp;за първично публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на „Сила Холдинг” АД
&nbsp;
&nbsp;
График
&nbsp;
начална дата за търговия на правата на борсата: 05.10.2017 год.;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
крайна дата за търговия на правата на борсата: 18.10.2017 год.; 
начална дата за прехвърляне на правата: 05.10.2017 год.;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
крайна дата за прехвърлян...",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-i-procedura-za-pyrvichno-publichno-predlagane-na-akcii-ot-uvelichenieto-na-kapitala-na-sila-holding-ad
204, ИИ ,Проспект и процедура за увеличение на капитала на Асенова крепост АД,Новини,"...личение на капитала
График
Указания за инвестиционните посредници
Заявка за инвестиционните посредници

СЪОБЩЕНИЕ ДО ИНВЕСТИТОРИТЕ
за удължаване срока на подписката за публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на „Асенова крепост” АД. На основание чл. 84, ал. 1 от ЗППЦК Управителния съвет на „Асенова крепост” АД, на свое заседание от 13.03.2019 г. взе решение за удължаване срока...",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-i-procedura-za-uvelichenie-na-kapitala-na-asenova-krepost-ad
205, ИИ ,Проспект и процедура за увеличение на капитала на „Велграф Асет Мениджмънт” АД,Новини,"Процедура за първично публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на „Велграф Асет Мениджмънт” АД
&nbsp;
&nbsp;
&nbsp;
Проспект и указания за инвестиционните посредници
&nbsp;",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-i-procedura-za-uvelichenie-na-kapitala-na-velgraf-aset-menidjmynt-ad
206, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Азалия I"" ЕАД",Новини,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Азалия I"" ЕАД, потвърден с Решение № 851 – Е от 01.08.2012 г. на Комисията за финансов надзор:",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-azalija-i-ead
207, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Бългериан Еъруейз Груп"" ЕАД",Новини,"Резюме на проспекта
Регистрационен документ
Документ за предлаганите ценни книжа",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-bylgerian-eyruejz-grup-ead
208, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Сила Холдинг"" АД",Новини,"Част I, II и III-та проспекта на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Сила Холдинг"" АД",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-sila-holding-ad
209, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на „Астера І” ЕАД",Новини,"Част I, II и III-та от Проспекта:",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-astera-ead
210, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на „Велграф Асет Мениджмънт” АД",Новини,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на „Велграф Асет Мениджмънт” АД, потвърден с Решение № 336-Е от 23.04.2012 г. на Комисията за финансов надзор.",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-velgraf-aset-menidjmynt-ad
211, ИИ ,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на „Холдинг Варна” АД",Новини,"Проспект на емисия корпоративни облигац<span class=""highlight"">ии</span> на ""Холдинг Варна"" АД, потвърден с Решение № 365 – Е от 14.05.2015 г. на Комисията за финансов надзор
&nbsp;",NA,https://www.ccbank.bg/bg/za-ckb/novini/prospekt-na-emisija-korporativni-obligacii-na-holding-varna-ad
212, ИИ ,"Публично предлагане на конвертируеми облигац<span class=""highlight"">ии</span> от ЦКБ АД",Новини,"...она за публичното предлагане на ценни книжа уведомява инвеститорите относно началото на публично предлагане на 36 000 броя подчинени, необезпечени, лихвоносни, свободнопрехвърляеми, безналични облигац<span class=""highlight"">ии</span>, с номинална и емисионна стойност от 1&nbsp;000 (хиляда) евро всяка, с обща номинална и емисионна стойност в размер на 36&nbsp;000&nbsp;000 евро, с годишна лихва в размер на 4,5%, с падеж 2020 г., конвертируеми в о...",NA,https://www.ccbank.bg/bg/za-ckb/novini/publichno-predlagane-na-konvertiruemi-obligacii-ot-ckb-ad
213, ИИ ,"Публично предлагане на привилегировани акц<span class=""highlight"">ии</span> на ""Химимпорт"" АД",Новини,"Химимпорт АД увеличава капитала си от 149 999 984 на 239 999 984 лева при условията на публично предлагане на 90 000 000 (деветдесет милиона) задължително конвертируеми привилегировани безналични акц<span class=""highlight"">ии</span> с 9% гарантиран кумулативен дивидент, гарантиран ликвидационен дял, без право на глас, всяка една с номинална стойност от 1 лев и емисионна стойност 2.22 лева. Увеличението ще се счита за успешно при ...",NA,https://www.ccbank.bg/bg/za-ckb/novini/publichno-predlagane-na-privilegirovani-akcii-na-himimport-ad
214, ИИ ,Първично публично увеличение на капитала „Асенова Крепост” АД,Новини,"Първично публично предлагане на емисия в размер на 10 000 000 лева, разпределени в 800 000 броя обикновени, поименни, безналични, свободно прехвърляеми акц<span class=""highlight"">ии</span> с право на глас, с номинална стойност 3 лева всяка и емисионна стойност 12,50 лева всяка, издадени в резултат на увеличаване на капитала на „Асенова Крепост” АД, гр. Асеновград, съгласно решение, взето на заседание на Управителния Съвет на друж...",NA,https://www.ccbank.bg/bg/za-ckb/novini/pyrvichno-publichno-uvelichenie-na-kapitala-asenova-krepost-ad
215, ИИ ,"Сключена  сделка на Нерегулиран пазар  с  борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100036984 – Холдинг Варна АД, между ИП „ЦКБ” АД и клиент на ИП „Реал Финанс” АД",Новини,"„Сключена &nbsp;сделка на Нерегулиран пазар &nbsp;с &nbsp;борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100036984 – Холдинг Варна АД, между ИП „ЦКБ” АД и клиент на ИП „Реал Финанс” АД“",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-sdelka-na-nereguliran-pazar-s-borsovo-tyrguvani-akcii-ot-emisija-bg1100036984-holding-varna-ad-mejdu-ip-ckb-ad-i-klient-na-ip-real-finans-ad
216, ИИ ,"Сключена  сделка на Нерегулиран пазар  с  борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100058988 – Нов Век АД, между клиенти на ИП „ЦКБ” АД",Новини,"Сключена &nbsp;сделка на Нерегулиран пазар &nbsp;с &nbsp;борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100058988 – Нов Век АД, между клиенти на ИП „ЦКБ” АД",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-sdelka-na-nereguliran-pazar-s-borsovo-tyrguvani-akcii-ot-emisija-bg1100058988-nov-vek-ad-mejdu-klienti-na-ip-ckb-ad
217, ИИ ,"Сключена  сделка на Нерегулиран пазар  с  борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100109070 - ЗЪРНЕНИ ХРАНИ БЪЛГАРИЯ АД",Новини,"Сключена &nbsp;сделка на Нерегулиран пазар &nbsp;с &nbsp;борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100109070 - ЗЪРНЕНИ ХРАНИ БЪЛГАРИЯ АД, от името и за сметка на клиент на ИП „ЦКБ” АД
&nbsp;",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-sdelka-na-nereguliran-pazar-s-borsovo-tyrguvani-akcii-ot-emisija-bg1100109070-zyrneni-hrani-bylgari-ja-ad
218, ИИ ,"Сключена  сделка на Нерегулиран пазар  с  борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100120051 – ЦКБ Риъл Истейт Фонд АДСИЦ, между клиент на ИП „ЦКБ” АД и ИП „ЦКБ” АД",Новини,"Сключена &nbsp;сделка на Нерегулиран пазар &nbsp;с &nbsp;борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1100120051 – ЦКБ Риъл Истейт Фонд АДСИЦ, между клиент на ИП „ЦКБ” АД и ИП „ЦКБ” АД",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-sdelka-na-nereguliran-pazar-s-borsovo-tyrguvani-akcii-ot-emisija-bg1100120051-ckb-riyl-istejt-fond-adsic-mejdu-klient-na-ip-ckb-ad-i-ip-ckb-ad
219, ИИ ,"Сключена  сделка на Нерегулиран пазар  с  борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1200001094 – Химимпорт АД, между ИП „ЦКБ” АД и клиент на ИП „ЦКБ” АД",Новини,"Сключена &nbsp;сделка на Нерегулиран пазар &nbsp;с &nbsp;борсово търгувани акц<span class=""highlight"">ии</span> от емисия BG1200001094 – Химимпорт АД, между ИП „ЦКБ” АД и клиент на ИП „ЦКБ” АД",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-sdelka-na-nereguliran-pazar-s-borsovo-tyrguvani-akcii-ot-emisija-bg1200001094-himimport-ad-mejdu-ip-ckb-ad-i-klient-na-ip-ckb-ad
220, ИИ ,"Сключена извънборсова сделка с акц<span class=""highlight"">ии</span> на ХОЛДИНГ НОВ ВЕК АД, от името и за сметка на клиенти на ИП ЦКБ АД",Новини,"Сключена извънборсова сделка на 23.12.2014 год. с акц<span class=""highlight"">ии</span> на ХОЛДИНГ НОВ ВЕК АД, от името и за сметка на клиенти на ИП ЦКБ АД
&nbsp;",NA,https://www.ccbank.bg/bg/za-ckb/novini/skluchena-izvynborsova-sdelka-s-akcii-na-holding-nov-vek-ad-ot-imeto-i-za-smetka-na-klienti-na-ip-ckb-ad
221, ИИ ,"Спечели Кindle 6 Glare,  като платиш в метрото с Visa",Новини,"...ва внимание. Справка в данните на БАУД на годишна база сочи, че това е поредната година, в която ЦКБ Гарант се нарежда на едно от челните месtта по доходност спрямо другите договорни фондове в облигац<span class=""highlight"">ии</span>, управлявани от дружества членове на асоциацията. За всяка от последните пет години ЦКБ Гарант има доходност, надвишаваща средните лихви по годишните депозити (данни от БНБ). Между двата инструмента ...",NA,https://www.ccbank.bg/bg/za-ckb/novini/specheli-kindle-6-glare-kato-platish-v-metroto-s-visa
222, ИИ ,Съобщение до инвеститорите,Новини,"...ите на ЦКБ РИЪЛ ИСТЕЙТ ФОНД АДСИЦ, гр. София, уведомява инвеститорите, че на основание чл. 84, ал. 1 от ЗППЦК, дружеството удължава срока на подписката за публично предлагане на 427 103 обикновени акц<span class=""highlight"">ии</span>, с емисионна стойност 57 лева всяка, със 60 /шестдесет дни/ или до 15 юни 2009 г. включително, който ден ще се смята за последен ден от подписката.
&nbsp;
15 април 2009 г. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ...",NA,https://www.ccbank.bg/bg/za-ckb/novini/syobshtenie-do-investitorite
223, ИИ ,Съобщение за годишнo приключване 2020г. през платформите за интернет банкиране,Новини,"...., ще бъдат изпълнени с дата 31.12.2020г. След този час всички платежни нареждания ще бъдат изпълнени с дата 04.01.2021г. Бюджетни платежни нареждания СЕБРА чрез интернет банкиране ще могат да се иниц<span class=""highlight"">ии</span>рат до 29.12.2020г. включително. Преводи към бюджетни и от бюджетни организац<span class=""highlight"">ии</span> ще се приемат до 31.12.2020г. до 12:00ч. включително.
Телефоните 02/92 66 666 и 02/92 66 668 няма да приемат обаждания ...",NA,https://www.ccbank.bg/bg/slujebni-syobshtenija/syobshtenie-za-godishno-prikluchvane-2020g-prez-platformite-za-internet-bankirane
224, ИИ ,"Съобщение за удължаване на срока на подписката за публично предлагане на акц<span class=""highlight"">ии</span> от увеличението на капитала на ""Слънце Стара Загора - Табак"" АД",Новини,"... Съветът на директорите на „Слънце Стара Загора - Табак” АД, на свое заседание от 02.07.2019 г. взе решение за удължаване срока на подписката за публично предлагане на 1 650&nbsp;000 броя новоемитирани акц<span class=""highlight"">ии</span> с номинална стойност 1 лева всяка и емисионна стойност 10.80 лева за една акция, със 60 /шестдесет дни/ или до 02 септември 2019 г. включително, който ден ще се смята за последен ден от подписката.
...",NA,https://www.ccbank.bg/bg/za-ckb/novini/syobshtenie-za-udyljavane-na-sroka-na-podpiskata-za-publichno-predlagane-na-akcii-ot-uvelichenieto-na-kapitala-na-slynce-stara-zagora-tabak-ad
